gid,gcode,etdate,ettime,seri,an,ac,st,stt,h.tid,v.tid,h.ta,v.ta,h.s,v.s,seas
0022300168,20231108/TORDAL,2023-11-08,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612761,DAL,TOR,116,127,23-24
0022300169,20231108/GSWDEN,2023-11-08,22:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612744,DEN,GSW,108,105,23-24
0022300170,20231108/PORSAC,2023-11-08,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612757,SAC,POR,121,118,23-24
0022300171,20231109/MILIND,2023-11-09,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612749,IND,MIL,126,124,23-24
0022300172,20231109/ATLORL,2023-11-09,21:30:00,,Arena CDMX,Mexico City,3,Final,1610612753,1610612737,ORL,ATL,119,120,23-24
0022300008,20231110/PHIDET,2023-11-10,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612755,DET,PHI,106,114,23-24
0022300009,20231110/CHAWAS,2023-11-10,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612766,WAS,CHA,117,124,23-24
0022300010,20231110/BKNBOS,2023-11-10,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612751,BOS,BKN,121,107,23-24
0022300011,20231110/NOPHOU,2023-11-10,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612740,HOU,NOP,104,101,23-24
0022300012,20231110/UTAMEM,2023-11-10,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612762,MEM,UTA,121,127,23-24
0022300013,20231110/MINSAS,2023-11-10,20:00:00,,Frost Bank Center,San Antonio,3,Final,1610612759,1610612750,SAS,MIN,110,117,23-24
0022300014,20231110/LACDAL,2023-11-10,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612746,DAL,LAC,144,126,23-24
0022300015,20231110/LALPHX,2023-11-10,22:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612747,PHX,LAL,119,122,23-24
0022300016,20231110/OKCSAC,2023-11-10,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612760,SAC,OKC,105,98,23-24
0022300173,20231111/MILORL,2023-11-11,18:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612749,ORL,MIL,112,97,23-24
0022300174,20231111/TORBOS,2023-11-11,19:00:00,,TD Garden,Boston,3,Final,1610612738,1610612761,BOS,TOR,117,94,23-24
0022300175,20231111/MIAATL,2023-11-11,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612748,ATL,MIA,109,117,23-24
0022300176,20231111/CLEGSW,2023-11-11,20:30:00,,Chase Center,San Francisco,3,Final,1610612744,1610612739,GSW,CLE,110,118,23-24
0022300177,20231112/CHANYK,2023-11-12,12:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612766,NYK,CHA,129,107,23-24
0022300178,20231112/WASBKN,2023-11-12,15:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612764,BKN,WAS,102,94,23-24
0022300179,20231112/MEMLAC,2023-11-12,15:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612763,LAC,MEM,101,105,23-24
0022300180,20231112/INDPHI,2023-11-12,18:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612754,PHI,IND,137,126,23-24
0022300181,20231112/DETCHI,2023-11-12,19:00:00,,United Center,Chicago,3,Final,1610612741,1610612765,CHI,DET,119,108,23-24
0022300182,20231112/DENHOU,2023-11-12,19:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612743,HOU,DEN,107,104,23-24
0022300183,20231112/DALNOP,2023-11-12,19:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612742,NOP,DAL,124,136,23-24
0022300184,20231112/MIASAS,2023-11-12,19:00:00,,Frost Bank Center,San Antonio,3,Final,1610612759,1610612748,SAS,MIA,113,118,23-24
0022300185,20231112/OKCPHX,2023-11-12,20:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612760,PHX,OKC,99,111,23-24
0022300186,20231112/MINGSW,2023-11-12,20:30:00,,Chase Center,San Francisco,3,Final,1610612744,1610612750,GSW,MIN,110,116,23-24
0022300187,20231112/PORLAL,2023-11-12,22:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612757,LAL,POR,116,110,23-24
0022300188,20231113/NYKBOS,2023-11-13,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612752,BOS,NYK,114,98,23-24
0022300189,20231113/WASTOR,2023-11-13,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612764,TOR,WAS,111,107,23-24
0022300190,20231113/CHIMIL,2023-11-13,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612741,MIL,CHI,118,109,23-24
0022300191,20231113/CLESAC,2023-11-13,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612739,SAC,CLE,132,120,23-24
0022300017,20231114/MIACHA,2023-11-14,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612748,CHA,MIA,105,111,23-24
0022300018,20231114/ATLDET,2023-11-14,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612737,DET,ATL,120,126,23-24
0022300019,20231114/INDPHI,2023-11-14,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612754,PHI,IND,126,132,23-24
0022300020,20231114/ORLBKN,2023-11-14,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612753,BKN,ORL,124,104,23-24
0022300021,20231114/SASOKC,2023-11-14,19:30:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612759,OKC,SAS,123,87,23-24
0022300022,20231114/DALNOP,2023-11-14,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612742,NOP,DAL,131,110,23-24
0022300023,20231114/PORUTA,2023-11-14,21:00:00,,Delta Center,Salt Lake City,3,Final,1610612762,1610612757,UTA,POR,115,99,23-24
0022300024,20231114/LACDEN,2023-11-14,22:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612746,DEN,LAC,111,108,23-24
0022300025,20231114/MINGSW,2023-11-14,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612750,GSW,MIN,101,104,23-24
0022300026,20231114/MEMLAL,2023-11-14,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612763,LAL,MEM,134,107,23-24
0022300192,20231115/DALWAS,2023-11-15,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612742,WAS,DAL,117,130,23-24
0022300193,20231115/NYKATL,2023-11-15,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612752,ATL,NYK,114,116,23-24
0022300194,20231115/BOSPHI,2023-11-15,19:30:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612738,PHI,BOS,107,117,23-24
0022300195,20231115/MILTOR,2023-11-15,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612749,TOR,MIL,112,128,23-24
0022300196,20231115/ORLCHI,2023-11-15,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612753,CHI,ORL,94,96,23-24
0022300197,20231115/MINPHX,2023-11-15,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612750,PHX,MIN,133,115,23-24
0022300198,20231115/SACLAL,2023-11-15,22:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612758,LAL,SAC,110,125,23-24
0022300199,20231115/CLEPOR,2023-11-15,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612739,POR,CLE,95,109,23-24
0022300200,20231116/BKNMIA,2023-11-16,19:30:00,,Kaseya Center,Miami,3,Final,1610612748,1610612751,MIA,BKN,122,115,23-24
0022300201,20231116/OKCGSW,2023-11-16,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612760,GSW,OKC,109,128,23-24
0022300027,20231117/MILCHA,2023-11-17,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612749,CHA,MIL,99,130,23-24
0022300028,20231117/NYKWAS,2023-11-17,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612752,WAS,NYK,99,120,23-24
0022300029,20231117/PHIATL,2023-11-17,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612755,ATL,PHI,116,126,23-24
0022300030,20231117/DETCLE,2023-11-17,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612765,CLE,DET,108,100,23-24
0022300031,20231117/BOSTOR,2023-11-17,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612738,TOR,BOS,105,108,23-24
0022300032,20231117/SACSAS,2023-11-17,19:30:00,,Frost Bank Center,San Antonio,3,Final,1610612759,1610612758,SAS,SAC,120,129,23-24
0022300033,20231117/ORLCHI,2023-11-17,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612753,CHI,ORL,97,103,23-24
0022300034,20231117/DENNOP,2023-11-17,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612743,NOP,DEN,115,110,23-24
0022300035,20231117/PHXUTA,2023-11-17,22:00:00,,Delta Center,Salt Lake City,3,Final,1610612762,1610612756,UTA,PHX,128,131,23-24
0022300036,20231117/LALPOR,2023-11-17,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612747,POR,LAL,95,107,23-24
0022300037,20231117/HOULAC,2023-11-17,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612745,LAC,HOU,106,100,23-24
0022300202,20231118/NYKCHA,2023-11-18,18:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612752,CHA,NYK,108,122,23-24
0022300203,20231118/MINNOP,2023-11-18,19:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612750,NOP,MIN,120,121,23-24
0022300204,20231118/MIACHI,2023-11-18,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612748,CHI,MIA,102,97,23-24
0022300205,20231118/DALMIL,2023-11-18,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612742,MIL,DAL,132,125,23-24
0022300206,20231118/MEMSAS,2023-11-18,20:00:00,,Frost Bank Center,San Antonio,3,Final,1610612759,1610612763,SAS,MEM,108,120,23-24
0022300207,20231118/OKCGSW,2023-11-18,20:30:00,,Chase Center,San Francisco,3,Final,1610612744,1610612760,GSW,OKC,123,130,23-24
0022300208,20231119/PHIBKN,2023-11-19,15:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612755,BKN,PHI,99,121,23-24
0022300211,20231119/DETTOR,2023-11-19,16:00:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612765,TOR,DET,142,113,23-24
0022300209,20231119/ORLIND,2023-11-19,17:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612753,IND,ORL,116,128,23-24
0022300210,20231119/DENCLE,2023-11-19,18:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612743,CLE,DEN,121,109,23-24
0022300212,20231119/SACDAL,2023-11-19,19:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612758,DAL,SAC,113,129,23-24
0022300213,20231119/BOSMEM,2023-11-19,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612738,MEM,BOS,100,102,23-24
0022300214,20231119/PHXUTA,2023-11-19,20:00:00,,Delta Center,Salt Lake City,3,Final,1610612762,1610612756,UTA,PHX,137,140,23-24
0022300215,20231119/OKCPOR,2023-11-19,21:00:00,,Moda Center,Portland,3,Final,1610612757,1610612760,POR,OKC,91,134,23-24
0022300216,20231119/HOULAL,2023-11-19,21:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612745,LAL,HOU,105,104,23-24
0022300217,20231120/BOSCHA,2023-11-20,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612738,CHA,BOS,121,118,23-24
0022300218,20231120/DENDET,2023-11-20,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612743,DET,DEN,103,107,23-24
0022300219,20231120/MILWAS,2023-11-20,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612749,WAS,MIL,129,142,23-24
0022300220,20231120/MIACHI,2023-11-20,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612748,CHI,MIA,100,118,23-24
0022300221,20231120/NYKMIN,2023-11-20,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612752,MIN,NYK,117,100,23-24
0022300222,20231120/SACNOP,2023-11-20,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612758,NOP,SAC,129,93,23-24
0022300223,20231120/LACSAS,2023-11-20,20:00:00,,Frost Bank Center,San Antonio,3,Final,1610612759,1610612746,SAS,LAC,99,124,23-24
0022300224,20231120/HOUGSW,2023-11-20,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612745,GSW,HOU,121,116,23-24
0022300038,20231121/TORORL,2023-11-21,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612761,ORL,TOR,126,107,23-24
0022300039,20231121/INDATL,2023-11-21,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612754,ATL,IND,152,157,23-24
0022300040,20231121/CLEPHI,2023-11-21,19:30:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612739,PHI,CLE,119,122,23-24
0022300041,20231121/PORPHX,2023-11-21,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612757,PHX,POR,120,107,23-24
0022300042,20231121/UTALAL,2023-11-21,22:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612762,LAL,UTA,131,99,23-24
0022300225,20231122/WASCHA,2023-11-22,19:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612764,CHA,WAS,117,114,23-24
0022300226,20231122/DENORL,2023-11-22,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612743,ORL,DEN,124,119,23-24
0022300227,20231122/BKNATL,2023-11-22,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612751,ATL,BKN,147,145,23-24
0022300228,20231122/MILBOS,2023-11-22,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612749,BOS,MIL,119,116,23-24
0022300229,20231122/MIACLE,2023-11-22,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612748,CLE,MIA,96,129,23-24
0022300230,20231122/TORIND,2023-11-22,19:30:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612761,IND,TOR,131,132,23-24
0022300231,20231122/MEMHOU,2023-11-22,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612763,HOU,MEM,111,91,23-24
0022300232,20231122/PHIMIN,2023-11-22,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612755,MIN,PHI,112,99,23-24
0022300233,20231122/SACNOP,2023-11-22,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612758,NOP,SAC,117,112,23-24
0022300234,20231122/CHIOKC,2023-11-22,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612741,OKC,CHI,116,102,23-24
0022300235,20231122/LACSAS,2023-11-22,20:00:00,,Frost Bank Center,San Antonio,3,Final,1610612759,1610612746,SAS,LAC,102,109,23-24
0022300236,20231122/GSWPHX,2023-11-22,22:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612744,PHX,GSW,123,115,23-24
0022300237,20231122/UTAPOR,2023-11-22,22:00:00,,Moda Center,Portland,3,Final,1610612757,1610612762,POR,UTA,121,105,23-24
0022300238,20231122/DALLAL,2023-11-22,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612742,LAL,DAL,101,104,23-24
0022300043,20231124/BOSORL,2023-11-24,14:30:00,,Amway Center,Orlando,3,Final,1610612753,1610612738,ORL,BOS,113,96,23-24
0022300044,20231124/PHXMEM,2023-11-24,17:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612756,MEM,PHX,89,110,23-24
0022300045,20231124/MIANYK,2023-11-24,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612748,NYK,MIA,100,98,23-24
0022300046,20231124/CHITOR,2023-11-24,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612741,TOR,CHI,121,108,23-24
0022300047,20231124/DETIND,2023-11-24,20:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612765,IND,DET,136,113,23-24
0022300048,20231124/DENHOU,2023-11-24,20:00:00,,Toyota Center,Houston,3,Final,1610612745,1610612743,HOU,DEN,105,86,23-24
0022300049,20231124/WASMIL,2023-11-24,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612764,MIL,WAS,131,128,23-24
0022300050,20231124/SACMIN,2023-11-24,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612758,MIN,SAC,111,124,23-24
0022300051,20231124/SASGSW,2023-11-24,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612759,GSW,SAS,118,112,23-24
0022300052,20231124/NOPLAC,2023-11-24,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612740,LAC,NOP,106,116,23-24
0022300239,20231125/PHIOKC,2023-11-25,17:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612755,OKC,PHI,123,127,23-24
0022300240,20231125/MIABKN,2023-11-25,18:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612748,BKN,MIA,112,97,23-24
0022300241,20231125/ATLWAS,2023-11-25,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612737,WAS,ATL,108,136,23-24
0022300242,20231125/LALCLE,2023-11-25,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612747,CLE,LAL,115,121,23-24
0022300243,20231125/NOPUTA,2023-11-25,21:30:00,,Delta Center,Salt Lake City,3,Final,1610612762,1610612740,UTA,NOP,105,100,23-24
0022300244,20231125/DALLAC,2023-11-25,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612742,LAC,DAL,107,88,23-24
0022300245,20231126/PORMIL,2023-11-26,15:30:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612757,MIL,POR,108,102,23-24
0022300246,20231126/ATLBOS,2023-11-26,18:00:00,,TD Garden,Boston,3,Final,1610612738,1610612737,BOS,ATL,113,103,23-24
0022300247,20231126/PHXNYK,2023-11-26,18:00:00,,Madison Square Garden,New York,3,Final,1610612752,1610612756,NYK,PHX,113,116,23-24
0022300248,20231126/CHAORL,2023-11-26,18:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612766,ORL,CHA,130,117,23-24
0022300249,20231126/MINMEM,2023-11-26,18:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612750,MEM,MIN,97,119,23-24
0022300250,20231126/CHIBKN,2023-11-26,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612741,BKN,CHI,118,109,23-24
0022300251,20231126/TORCLE,2023-11-26,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612761,CLE,TOR,105,102,23-24
0022300252,20231126/SASDEN,2023-11-26,20:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612759,DEN,SAS,132,120,23-24
0022300253,20231127/WASDET,2023-11-27,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612764,DET,WAS,107,126,23-24
0022300254,20231127/PORIND,2023-11-27,19:00:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612757,IND,POR,110,114,23-24
0022300255,20231127/LALPHI,2023-11-27,19:00:00,,Wells Fargo Center,Philadelphia,3,Final,1610612755,1610612747,PHI,LAL,138,94,23-24
0022300256,20231127/NOPUTA,2023-11-27,21:00:00,,Delta Center,Salt Lake City,3,Final,1610612762,1610612740,UTA,NOP,114,112,23-24
0022300257,20231127/DENLAC,2023-11-27,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612743,LAC,DEN,104,113,23-24
0022300053,20231128/CHIBOS,2023-11-28,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612741,BOS,CHI,124,97,23-24
0022300054,20231128/TORBKN,2023-11-28,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612761,BKN,TOR,115,103,23-24
0022300055,20231128/ATLCLE,2023-11-28,19:30:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612737,CLE,ATL,128,105,23-24
0022300056,20231128/MILMIA,2023-11-28,19:30:00,,Kaseya Center,Miami,3,Final,1610612748,1610612749,MIA,MIL,124,131,23-24
0022300057,20231128/CHANYK,2023-11-28,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612766,NYK,CHA,115,91,23-24
0022300058,20231128/OKCMIN,2023-11-28,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612760,MIN,OKC,106,103,23-24
0022300059,20231128/HOUDAL,2023-11-28,20:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612745,DAL,HOU,121,115,23-24
0022300060,20231128/GSWSAC,2023-11-28,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612744,SAC,GSW,124,123,23-24
0022300258,20231129/LALDET,2023-11-29,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612747,DET,LAL,107,133,23-24
0022300259,20231129/WASORL,2023-11-29,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612764,ORL,WAS,139,120,23-24
0022300260,20231129/PHXTOR,2023-11-29,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612756,TOR,PHX,112,105,23-24
0022300261,20231129/UTAMEM,2023-11-29,20:00:00,,FedExForum,Memphis,3,Final,1610612763,1610612762,MEM,UTA,105,91,23-24
0022300262,20231129/PHINOP,2023-11-29,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612755,NOP,PHI,124,114,23-24
0022300263,20231129/HOUDEN,2023-11-29,21:00:00,,Ball Arena,Denver,3,Final,1610612743,1610612745,DEN,HOU,134,124,23-24
0022300264,20231129/LACSAC,2023-11-29,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612746,SAC,LAC,117,131,23-24
0022300265,20231130/PORCLE,2023-11-30,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612757,CLE,POR,95,103,23-24
0022300266,20231130/CHABKN,2023-11-30,19:30:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612766,BKN,CHA,128,129,23-24
0022300267,20231130/INDMIA,2023-11-30,19:30:00,,Kaseya Center,Miami,3,Final,1610612748,1610612754,MIA,IND,142,132,23-24
0022300268,20231130/DETNYK,2023-11-30,19:30:00,,Madison Square Garden,New York,3,Final,1610612752,1610612765,NYK,DET,118,112,23-24
0022300269,20231130/MILCHI,2023-11-30,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612749,CHI,MIL,120,113,23-24
0022300270,20231130/UTAMIN,2023-11-30,20:00:00,,Target Center,Minneapolis,3,Final,1610612750,1610612762,MIN,UTA,101,90,23-24
0022300271,20231130/LALOKC,2023-11-30,20:00:00,,Paycom Center,Oklahoma City,3,Final,1610612760,1610612747,OKC,LAL,133,110,23-24
0022300272,20231130/ATLSAS,2023-11-30,20:00:00,,Frost Bank Center,San Antonio,3,Final,1610612759,1610612737,SAS,ATL,135,137,23-24
0022300273,20231130/LACGSW,2023-11-30,22:00:00,,Chase Center,San Francisco,3,Final,1610612744,1610612746,GSW,LAC,120,114,23-24
0022300274,20231201/WASORL,2023-12-01,19:00:00,,Amway Center,Orlando,3,Final,1610612753,1610612764,ORL,WAS,130,125,23-24
0022300275,20231201/PHIBOS,2023-12-01,19:30:00,,TD Garden,Boston,3,Final,1610612738,1610612755,BOS,PHI,125,119,23-24
0022300276,20231201/NYKTOR,2023-12-01,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612752,TOR,NYK,106,119,23-24
0022300277,20231201/MEMDAL,2023-12-01,19:30:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612763,DAL,MEM,94,108,23-24
0022300278,20231201/SASNOP,2023-12-01,20:00:00,,Smoothie King Center,New Orleans,3,Final,1610612740,1610612759,NOP,SAS,121,106,23-24
0022300279,20231201/DENPHX,2023-12-01,22:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612743,PHX,DEN,111,119,23-24
0022300280,20231202/GSWLAC,2023-12-02,16:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612746,1610612744,LAC,GSW,113,112,23-24
0022300281,20231202/MINCHA,2023-12-02,17:00:00,,Spectrum Center,Charlotte,3,Final,1610612766,1610612750,CHA,MIN,117,123,23-24
0022300282,20231202/ORLBKN,2023-12-02,19:00:00,,Barclays Center,Brooklyn,3,Final,1610612751,1610612753,BKN,ORL,129,101,23-24
0022300283,20231202/CLEDET,2023-12-02,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612739,DET,CLE,101,110,23-24
0022300284,20231202/INDMIA,2023-12-02,20:00:00,,Kaseya Center,Miami,3,Final,1610612748,1610612754,MIA,IND,129,144,23-24
0022300285,20231202/NOPCHI,2023-12-02,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612740,CHI,NOP,124,118,23-24
0022300286,20231202/ATLMIL,2023-12-02,20:00:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612737,MIL,ATL,132,121,23-24
0022300287,20231202/OKCDAL,2023-12-02,21:00:00,,American Airlines Center,Dallas,3,Final,1610612742,1610612760,DAL,OKC,120,126,23-24
0022300288,20231202/MEMPHX,2023-12-02,21:00:00,,Footprint Center,Phoenix,3,Final,1610612756,1610612763,PHX,MEM,116,109,23-24
0022300289,20231202/PORUTA,2023-12-02,21:30:00,,Delta Center,Salt Lake City,3,Final,1610612762,1610612757,UTA,POR,118,113,23-24
0022300290,20231202/DENSAC,2023-12-02,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612743,SAC,DEN,123,117,23-24
0022300291,20231202/HOULAL,2023-12-02,22:30:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612745,LAL,HOU,107,97,23-24
0022301202,20231204/BOSIND,2023-12-04,19:30:00,,Gainbridge Fieldhouse,Indianapolis,3,Final,1610612754,1610612738,IND,BOS,122,112,23-24
0022301204,20231204/NOPSAC,2023-12-04,22:00:00,,Golden 1 Center,Sacramento,3,Final,1610612758,1610612740,SAC,NOP,117,127,23-24
0022301201,20231205/NYKMIL,2023-12-05,19:30:00,,Fiserv Forum,Milwaukee,3,Final,1610612749,1610612752,MIL,NYK,146,122,23-24
0022301203,20231205/PHXLAL,2023-12-05,22:00:00,,Crypto.com Arena,Los Angeles,3,Final,1610612747,1610612756,LAL,PHX,106,103,23-24
0022301205,20231206/ORLCLE,2023-12-06,19:00:00,,Rocket Mortgage FieldHouse,Cleveland,3,Final,1610612739,1610612753,CLE,ORL,121,111,23-24
0022301206,20231206/MEMDET,2023-12-06,19:00:00,,Little Caesars Arena,Detroit,3,Final,1610612765,1610612763,DET,MEM,102,116,23-24
0022301208,20231206/PHIWAS,2023-12-06,19:00:00,,Capital One Arena,Washington,3,Final,1610612764,1610612755,WAS,PHI,126,131,23-24
0022301207,20231206/MIATOR,2023-12-06,19:30:00,,Scotiabank Arena,Toronto,3,Final,1610612761,1610612748,TOR,MIA,103,112,23-24
0022301209,20231206/BKNATL,2023-12-06,19:30:00,,State Farm Arena,Atlanta,3,Final,1610612737,1610612751,ATL,BKN,113,114,23-24
0022301210,20231206/SASMIN,2023-12-06,19:30:00,,Target Center,Minneapolis,3,Final,1610612750,1610612759,MIN,SAS,102,94,23-24
0022301211,20231206/CHACHI,2023-12-06,20:00:00,,United Center,Chicago,3,Final,1610612741,1610612766,CHI,CHA,111,100,23-24
