gameId,gameCode,gameStatusText,gameDateTimeEst,weekNumber,weekName,ifNecessary,seriesText,seriesGameNumber,arenaName,arenaCity,postponedStatus,branchLink,homeTeam.teamTricode,awayTeam.teamTricode,homeTeam.teamId,awayTeam.teamId,homeTeam.score,awayTeam.score
0022400568,20250115/HOUDEN,9:00 pm ET,2025-01-15T21:00:00Z,13,Week 13,False,,,Ball Arena,Denver,A,,DEN,HOU,1610612743,1610612745,0,0
0022400569,20250115/CHAUTA,9:00 pm ET,2025-01-15T21:00:00Z,13,Week 13,False,,,Delta Center,Salt Lake City,A,,UTA,CHA,1610612762,1610612766,0,0
0022400570,20250115/MIALAL,10:00 pm ET,2025-01-15T22:00:00Z,13,Week 13,False,,,Crypto.com Arena,Los Angeles,A,,LAL,MIA,1610612747,1610612748,0,0
0022400571,20250115/BKNLAC,10:30 pm ET,2025-01-15T22:30:00Z,13,Week 13,False,,,Intuit Dome,Inglewood,A,,LAC,BKN,1610612746,1610612751,0,0
0022400572,20250116/INDDET,7:00 pm ET,2025-01-16T19:00:00Z,13,Week 13,False,,,Little Caesars Arena,Detroit,A,,DET,IND,1610612765,1610612754,0,0
0022400573,20250116/PHXWAS,7:30 pm ET,2025-01-16T19:30:00Z,13,Week 13,False,,,Capital One Arena,Washington,A,,WAS,PHX,1610612764,1610612756,0,0
0022400574,20250116/CLEOKC,8:00 pm ET,2025-01-16T20:00:00Z,13,Week 13,False,,,Paycom Center,Oklahoma City,A,,OKC,CLE,1610612760,1610612739,0,0
0022400575,20250116/LACPOR,10:00 pm ET,2025-01-16T22:00:00Z,13,Week 13,False,,,Moda Center,Portland,A,,POR,LAC,1610612757,1610612746,0,0
0022400576,20250116/HOUSAC,10:00 pm ET,2025-01-16T22:00:00Z,13,Week 13,False,,,Golden 1 Center,Sacramento,A,,SAC,HOU,1610612758,1610612745,0,0
0022400577,20250117/ORLBOS,7:00 pm ET,2025-01-17T19:00:00Z,13,Week 13,False,,,TD Garden,Boston,A,,BOS,ORL,1610612738,1610612753,0,0
0022400578,20250117/MINNYK,7:30 pm ET,2025-01-17T19:30:00Z,13,Week 13,False,,,Madison Square Garden,New York,A,,NYK,MIN,1610612752,1610612750,0,0
0022400579,20250117/DENMIA,8:00 pm ET,2025-01-17T20:00:00Z,13,Week 13,False,,,Kaseya Center,Miami,A,,MIA,DEN,1610612748,1610612743,0,0
0022400580,20250117/TORMIL,8:00 pm ET,2025-01-17T20:00:00Z,13,Week 13,False,,,Fiserv Forum,Milwaukee,A,,MIL,TOR,1610612749,1610612761,0,0
0022400581,20250117/UTANOP,8:00 pm ET,2025-01-17T20:00:00Z,13,Week 13,False,,,Smoothie King Center,New Orleans,A,,NOP,UTA,1610612740,1610612762,0,0
0022400582,20250117/MEMSAS,8:00 pm ET,2025-01-17T20:00:00Z,13,Week 13,False,,,Frost Bank Center,San Antonio,A,,SAS,MEM,1610612759,1610612763,0,0
0022400583,20250117/OKCDAL,8:30 pm ET,2025-01-17T20:30:00Z,13,Week 13,False,,,American Airlines Center,Dallas,A,,DAL,OKC,1610612742,1610612760,0,0
0022400584,20250117/CHACHI,9:30 pm ET,2025-01-17T21:30:00Z,13,Week 13,False,,,United Center,Chicago,A,,CHI,CHA,1610612741,1610612766,0,0
0022400585,20250117/BKNLAL,10:30 pm ET,2025-01-17T22:30:00Z,13,Week 13,False,,,Crypto.com Arena,Los Angeles,A,,LAL,BKN,1610612747,1610612751,0,0
0022400586,20250118/PHXDET,5:00 pm ET,2025-01-18T17:00:00Z,13,Week 13,False,,,Little Caesars Arena,Detroit,A,,DET,PHX,1610612765,1610612756,0,0
0022400587,20250118/ATLBOS,7:00 pm ET,2025-01-18T19:00:00Z,13,Week 13,False,,,TD Garden,Boston,A,,BOS,ATL,1610612738,1610612737,0,0
0022400588,20250118/PHIIND,7:00 pm ET,2025-01-18T19:00:00Z,13,Week 13,False,,,Gainbridge Fieldhouse,Indianapolis,A,,IND,PHI,1610612754,1610612755,0,0
0022400589,20250118/WASGSW,8:30 pm ET,2025-01-18T20:30:00Z,13,Week 13,False,,,Chase Center,San Francisco,A,,GSW,WAS,1610612744,1610612764,0,0
0022400590,20250118/CLEMIN,9:00 pm ET,2025-01-18T21:00:00Z,13,Week 13,False,,,Target Center,Minneapolis,A,,MIN,CLE,1610612750,1610612739,0,0
0022400591,20250118/HOUPOR,10:00 pm ET,2025-01-18T22:00:00Z,13,Week 13,False,,,Moda Center,Portland,A,,POR,HOU,1610612757,1610612745,0,0
0022400592,20250119/SASMIA,3:00 pm ET,2025-01-19T15:00:00Z,13,Week 13,False,,,Kaseya Center,Miami,A,,MIA,SAS,1610612748,1610612759,0,0
0022400593,20250119/DENORL,6:00 pm ET,2025-01-19T18:00:00Z,13,Week 13,False,,,Kia Center,Orlando,A,,ORL,DEN,1610612753,1610612743,0,0
0022400594,20250119/PHIMIL,7:00 pm ET,2025-01-19T19:00:00Z,13,Week 13,False,,,Fiserv Forum,Milwaukee,A,,MIL,PHI,1610612749,1610612755,0,0
0022400595,20250119/BKNOKC,7:00 pm ET,2025-01-19T19:00:00Z,13,Week 13,False,,,Paycom Center,Oklahoma City,A,,OKC,BKN,1610612760,1610612751,0,0
0022400596,20250119/LALLAC,9:00 pm ET,2025-01-19T21:00:00Z,13,Week 13,False,,,Intuit Dome,Inglewood,A,,LAC,LAL,1610612746,1610612747,0,0
0022400597,20250119/CHIPOR,9:00 pm ET,2025-01-19T21:00:00Z,13,Week 13,False,,,Moda Center,Portland,A,,POR,CHI,1610612757,1610612741,0,0
0022400598,20250119/WASSAC,9:00 pm ET,2025-01-19T21:00:00Z,13,Week 13,False,,,Golden 1 Center,Sacramento,A,,SAC,WAS,1610612758,1610612764,0,0
0022400599,20250120/DALCHA,12:00 pm ET,2025-01-20T12:00:00Z,14,Week 14,False,,,Spectrum Center,Charlotte,A,,CHA,DAL,1610612766,1610612742,0,0
0022400600,20250120/DETHOU,2:00 pm ET,2025-01-20T14:00:00Z,14,Week 14,False,,,Toyota Center,Houston,A,,HOU,DET,1610612745,1610612765,0,0
0022400601,20250120/MINMEM,2:30 pm ET,2025-01-20T14:30:00Z,14,Week 14,False,,,FedExForum,Memphis,A,,MEM,MIN,1610612763,1610612750,0,0
0022400602,20250120/ATLNYK,3:00 pm ET,2025-01-20T15:00:00Z,14,Week 14,False,,,Madison Square Garden,New York,A,,NYK,ATL,1610612752,1610612737,0,0
0022400603,20250120/PHXCLE,3:30 pm ET,2025-01-20T15:30:00Z,14,Week 14,False,,,Rocket Mortgage FieldHouse,Cleveland,A,,CLE,PHX,1610612739,1610612756,0,0
0022400604,20250120/BOSGSW,5:00 pm ET,2025-01-20T17:00:00Z,14,Week 14,False,,,Chase Center,San Francisco,A,,GSW,BOS,1610612744,1610612738,0,0
0022400605,20250120/UTANOP,8:00 pm ET,2025-01-20T20:00:00Z,14,Week 14,False,,,Smoothie King Center,New Orleans,A,,NOP,UTA,1610612740,1610612762,0,0
0022400606,20250121/NYKBKN,7:30 pm ET,2025-01-21T19:30:00Z,14,Week 14,False,,,Barclays Center,Brooklyn,A,,BKN,NYK,1610612751,1610612752,0,0
0022400607,20250121/PORMIA,7:30 pm ET,2025-01-21T19:30:00Z,14,Week 14,False,,,Kaseya Center,Miami,A,,MIA,POR,1610612748,1610612757,0,0
0022400608,20250121/ORLTOR,7:30 pm ET,2025-01-21T19:30:00Z,14,Week 14,False,,,Scotiabank Arena,Toronto,A,,TOR,ORL,1610612761,1610612753,0,0
0022400609,20250121/PHIDEN,10:00 pm ET,2025-01-21T22:00:00Z,14,Week 14,False,,,Ball Arena,Denver,A,,DEN,PHI,1610612743,1610612755,0,0
0022400610,20250121/WASLAL,10:30 pm ET,2025-01-21T22:30:00Z,14,Week 14,False,,,Crypto.com Arena,Los Angeles,A,,LAL,WAS,1610612747,1610612764,0,0
0022400611,20250121/CHILAC,10:30 pm ET,2025-01-21T22:30:00Z,14,Week 14,False,,,Intuit Dome,Inglewood,A,,LAC,CHI,1610612746,1610612741,0,0
0022400612,20250122/DETATL,7:30 pm ET,2025-01-22T19:30:00Z,14,Week 14,False,,,State Farm Arena,Atlanta,A,,ATL,DET,1610612737,1610612765,0,0
0022400613,20250122/PHXBKN,7:30 pm ET,2025-01-22T19:30:00Z,14,Week 14,False,,,Barclays Center,Brooklyn,A,,BKN,PHX,1610612751,1610612756,0,0
0022400614,20250122/MINDAL,7:30 pm ET,2025-01-22T19:30:00Z,14,Week 14,False,,,American Airlines Center,Dallas,A,,DAL,MIN,1610612742,1610612750,0,0
0022400615,20250122/CLEHOU,8:00 pm ET,2025-01-22T20:00:00Z,14,Week 14,False,,,Toyota Center,Houston,A,,HOU,CLE,1610612745,1610612739,0,0
0022400616,20250122/CHAMEM,8:00 pm ET,2025-01-22T20:00:00Z,14,Week 14,False,,,FedExForum,Memphis,A,,MEM,CHA,1610612763,1610612766,0,0
0022400617,20250122/MILNOP,8:00 pm ET,2025-01-22T20:00:00Z,14,Week 14,False,,,Smoothie King Center,New Orleans,A,,NOP,MIL,1610612740,1610612749,0,0
0022400618,20250122/UTAOKC,8:00 pm ET,2025-01-22T20:00:00Z,14,Week 14,False,,,Paycom Center,Oklahoma City,A,,OKC,UTA,1610612760,1610612762,0,0
0022400619,20250122/GSWSAC,10:00 pm ET,2025-01-22T22:00:00Z,14,Week 14,False,,,Golden 1 Center,Sacramento,A,,SAC,GSW,1610612758,1610612744,0,0
0022400620,20250122/BOSLAC,10:30 pm ET,2025-01-22T22:30:00Z,14,Week 14,False,,,Intuit Dome,Inglewood,A,,LAC,BOS,1610612746,1610612738,0,0
0022400621,20250123/SASIND,2:00 pm ET,2025-01-23T14:00:00Z,14,Week 14,False,Neutral Site,,Accor Arena,Paris,A,,IND,SAS,1610612754,1610612759,0,0
0022400622,20250123/PORORL,7:00 pm ET,2025-01-23T19:00:00Z,14,Week 14,False,,,Kia Center,Orlando,A,,ORL,POR,1610612753,1610612757,0,0
0022400623,20250123/TORATL,7:30 pm ET,2025-01-23T19:30:00Z,14,Week 14,False,,,State Farm Arena,Atlanta,A,,ATL,TOR,1610612737,1610612761,0,0
0022400624,20250123/MIAMIL,7:30 pm ET,2025-01-23T19:30:00Z,14,Week 14,False,,,Fiserv Forum,Milwaukee,A,,MIL,MIA,1610612749,1610612748,0,0
0022400625,20250123/DALOKC,8:00 pm ET,2025-01-23T20:00:00Z,14,Week 14,False,,,Paycom Center,Oklahoma City,A,,OKC,DAL,1610612760,1610612742,0,0
0022400626,20250123/SACDEN,9:00 pm ET,2025-01-23T21:00:00Z,14,Week 14,False,,,Ball Arena,Denver,A,,DEN,SAC,1610612743,1610612758,0,0
0022400627,20250123/WASUTA,9:00 pm ET,2025-01-23T21:00:00Z,14,Week 14,False,,,Delta Center,Salt Lake City,A,,UTA,WAS,1610612762,1610612764,0,0
0022400628,20250123/CHIGSW,10:00 pm ET,2025-01-23T22:00:00Z,14,Week 14,False,,,Chase Center,San Francisco,A,,GSW,CHI,1610612744,1610612741,0,0
0022400629,20250123/BOSLAL,10:00 pm ET,2025-01-23T22:00:00Z,14,Week 14,False,,,Crypto.com Arena,Los Angeles,A,,LAL,BOS,1610612747,1610612738,0,0
0022400630,20250124/PORCHA,7:00 pm ET,2025-01-24T19:00:00Z,14,Week 14,False,,,Spectrum Center,Charlotte,A,,CHA,POR,1610612766,1610612757,0,0
0022400631,20250124/CLEPHI,7:00 pm ET,2025-01-24T19:00:00Z,14,Week 14,False,,,Wells Fargo Center,Philadelphia,A,,PHI,CLE,1610612755,1610612739,0,0
0022400632,20250124/NOPMEM,8:00 pm ET,2025-01-24T20:00:00Z,14,Week 14,False,,,FedExForum,Memphis,A,,MEM,NOP,1610612763,1610612740,0,0
0022400633,20250125/INDSAS,12:00 pm ET,2025-01-25T12:00:00Z,14,Week 14,False,Neutral Site,,Accor Arena,Paris,A,,SAS,IND,1610612759,1610612754,0,0
0022400634,20250125/DENMIN,3:00 pm ET,2025-01-25T15:00:00Z,14,Week 14,False,,,Target Center,Minneapolis,A,,MIN,DEN,1610612750,1610612743,0,0
0022400635,20250125/BOSDAL,5:30 pm ET,2025-01-25T17:30:00Z,14,Week 14,False,,,American Airlines Center,Dallas,A,,DAL,BOS,1610612742,1610612738,0,0
0022400636,20250125/MIABKN,6:00 pm ET,2025-01-25T18:00:00Z,14,Week 14,False,,,Barclays Center,Brooklyn,A,,BKN,MIA,1610612751,1610612748,0,0
0022400637,20250125/NOPCHA,7:00 pm ET,2025-01-25T19:00:00Z,14,Week 14,False,,,Spectrum Center,Charlotte,A,,CHA,NOP,1610612766,1610612740,0,0
0022400638,20250125/DETORL,7:00 pm ET,2025-01-25T19:00:00Z,14,Week 14,False,,,Kia Center,Orlando,A,,ORL,DET,1610612753,1610612765,0,0
0022400639,20250125/TORATL,7:30 pm ET,2025-01-25T19:30:00Z,14,Week 14,False,,,State Farm Arena,Atlanta,A,,ATL,TOR,1610612737,1610612761,0,0
0022400640,20250125/HOUCLE,7:30 pm ET,2025-01-25T19:30:00Z,14,Week 14,False,,,Rocket Mortgage FieldHouse,Cleveland,A,,CLE,HOU,1610612739,1610612745,0,0
0022400641,20250125/SACNYK,7:30 pm ET,2025-01-25T19:30:00Z,14,Week 14,False,,,Madison Square Garden,New York,A,,NYK,SAC,1610612752,1610612758,0,0
0022400642,20250125/PHICHI,8:00 pm ET,2025-01-25T20:00:00Z,14,Week 14,False,,,United Center,Chicago,A,,CHI,PHI,1610612741,1610612755,0,0
0022400643,20250125/UTAMEM,8:00 pm ET,2025-01-25T20:00:00Z,14,Week 14,False,,,FedExForum,Memphis,A,,MEM,UTA,1610612763,1610612762,0,0
0022400644,20250125/LALGSW,8:30 pm ET,2025-01-25T20:30:00Z,14,Week 14,False,,,Chase Center,San Francisco,A,,GSW,LAL,1610612744,1610612747,0,0
0022400645,20250125/WASPHX,9:00 pm ET,2025-01-25T21:00:00Z,14,Week 14,False,,,Footprint Center,Phoenix,A,,PHX,WAS,1610612756,1610612764,0,0
0022400646,20250125/MILLAC,10:30 pm ET,2025-01-25T22:30:00Z,14,Week 14,False,,,Intuit Dome,Inglewood,A,,LAC,MIL,1610612746,1610612749,0,0
0022400647,20250126/OKCPOR,6:00 pm ET,2025-01-26T18:00:00Z,14,Week 14,False,,,Moda Center,Portland,A,,POR,OKC,1610612757,1610612760,0,0
0022400648,20250127/LALCHA,7:00 pm ET,2025-01-27T19:00:00Z,15,Week 15,False,,,Spectrum Center,Charlotte,A,,CHA,LAL,1610612766,1610612747,0,0
0022400649,20250127/DETCLE,7:00 pm ET,2025-01-27T19:00:00Z,15,Week 15,False,,,Rocket Mortgage FieldHouse,Cleveland,A,,CLE,DET,1610612739,1610612765,0,0
0022400650,20250127/HOUBOS,7:30 pm ET,2025-01-27T19:30:00Z,15,Week 15,False,,,TD Garden,Boston,A,,BOS,HOU,1610612738,1610612745,0,0
0022400651,20250127/SACBKN,7:30 pm ET,2025-01-27T19:30:00Z,15,Week 15,False,,,Barclays Center,Brooklyn,A,,BKN,SAC,1610612751,1610612758,0,0
0022400652,20250127/ORLMIA,7:30 pm ET,2025-01-27T19:30:00Z,15,Week 15,False,,,Kaseya Center,Miami,A,,MIA,ORL,1610612748,1610612753,0,0
0022400653,20250127/MEMNYK,7:30 pm ET,2025-01-27T19:30:00Z,15,Week 15,False,,,Madison Square Garden,New York,A,,NYK,MEM,1610612752,1610612763,0,0
0022400654,20250127/NOPTOR,7:30 pm ET,2025-01-27T19:30:00Z,15,Week 15,False,,,Scotiabank Arena,Toronto,A,,TOR,NOP,1610612761,1610612740,0,0
0022400655,20250127/DENCHI,8:00 pm ET,2025-01-27T20:00:00Z,15,Week 15,False,,,United Center,Chicago,A,,CHI,DEN,1610612741,1610612743,0,0
0022400656,20250127/ATLMIN,8:00 pm ET,2025-01-27T20:00:00Z,15,Week 15,False,,,Target Center,Minneapolis,A,,MIN,ATL,1610612750,1610612737,0,0
0022400657,20250127/WASDAL,8:30 pm ET,2025-01-27T20:30:00Z,15,Week 15,False,,,American Airlines Center,Dallas,A,,DAL,WAS,1610612742,1610612764,0,0
0022400658,20250127/MILUTA,9:00 pm ET,2025-01-27T21:00:00Z,15,Week 15,False,,,Delta Center,Salt Lake City,A,,UTA,MIL,1610612762,1610612749,0,0
0022400659,20250127/LACPHX,9:30 pm ET,2025-01-27T21:30:00Z,15,Week 15,False,,,Footprint Center,Phoenix,A,,PHX,LAC,1610612756,1610612746,0,0
0022400660,20250128/LALPHI,7:30 pm ET,2025-01-28T19:30:00Z,15,Week 15,False,,,Wells Fargo Center,Philadelphia,A,,PHI,LAL,1610612755,1610612747,0,0
0022400661,20250128/UTAGSW,10:00 pm ET,2025-01-28T22:00:00Z,15,Week 15,False,,,Chase Center,San Francisco,A,,GSW,UTA,1610612744,1610612762,0,0
0022400662,20250128/MILPOR,10:00 pm ET,2025-01-28T22:00:00Z,15,Week 15,False,,,Moda Center,Portland,A,,POR,MIL,1610612757,1610612749,0,0
0022400663,20250129/BKNCHA,7:00 pm ET,2025-01-29T19:00:00Z,15,Week 15,False,,,Spectrum Center,Charlotte,A,,CHA,BKN,1610612766,1610612751,0,0
0022400664,20250129/DETIND,7:00 pm ET,2025-01-29T19:00:00Z,15,Week 15,False,,,Gainbridge Fieldhouse,Indianapolis,A,,IND,DET,1610612754,1610612765,0,0
0022400665,20250129/TORWAS,7:00 pm ET,2025-01-29T19:00:00Z,15,Week 15,False,,,Capital One Arena,Washington,A,,WAS,TOR,1610612764,1610612761,0,0
0022400666,20250129/CHIBOS,7:30 pm ET,2025-01-29T19:30:00Z,15,Week 15,False,,,TD Garden,Boston,A,,BOS,CHI,1610612738,1610612741,0,0
0022400667,20250129/CLEMIA,7:30 pm ET,2025-01-29T19:30:00Z,15,Week 15,False,,,Kaseya Center,Miami,A,,MIA,CLE,1610612748,1610612739,0,0
0022400668,20250129/DENNYK,7:30 pm ET,2025-01-29T19:30:00Z,15,Week 15,False,,,Madison Square Garden,New York,A,,NYK,DEN,1610612752,1610612743,0,0
0022400669,20250129/SACPHI,7:30 pm ET,2025-01-29T19:30:00Z,15,Week 15,False,,,Wells Fargo Center,Philadelphia,A,,PHI,SAC,1610612755,1610612758,0,0
0022400670,20250129/DALNOP,8:00 pm ET,2025-01-29T20:00:00Z,15,Week 15,False,,,Smoothie King Center,New Orleans,A,,NOP,DAL,1610612740,1610612742,0,0
0022400671,20250129/LACSAS,8:00 pm ET,2025-01-29T20:00:00Z,15,Week 15,False,,,Frost Bank Center,San Antonio,A,,SAS,LAC,1610612759,1610612746,0,0
0022400672,20250129/MINPHX,9:00 pm ET,2025-01-29T21:00:00Z,15,Week 15,False,,,Footprint Center,Phoenix,A,,PHX,MIN,1610612756,1610612750,0,0
0022400673,20250129/OKCGSW,10:00 pm ET,2025-01-29T22:00:00Z,15,Week 15,False,,,Chase Center,San Francisco,A,,GSW,OKC,1610612744,1610612760,0,0
0022400674,20250130/LALWAS,7:00 pm ET,2025-01-30T19:00:00Z,15,Week 15,False,,,Capital One Arena,Washington,A,,WAS,LAL,1610612764,1610612747,0,0
0022400675,20250130/ATLCLE,7:30 pm ET,2025-01-30T19:30:00Z,15,Week 15,False,,,Rocket Mortgage FieldHouse,Cleveland,A,,CLE,ATL,1610612739,1610612737,0,0
0022400676,20250130/HOUMEM,7:30 pm ET,2025-01-30T19:30:00Z,15,Week 15,False,,,FedExForum,Memphis,A,,MEM,HOU,1610612763,1610612745,0,0
0022400677,20250130/MINUTA,10:00 pm ET,2025-01-30T22:00:00Z,15,Week 15,False,,,Delta Center,Salt Lake City,A,,UTA,MIN,1610612762,1610612750,0,0
0022400678,20250130/ORLPOR,10:00 pm ET,2025-01-30T22:00:00Z,15,Week 15,False,,,Moda Center,Portland,A,,POR,ORL,1610612757,1610612753,0,0
0022400679,20250131/LACCHA,7:00 pm ET,2025-01-31T19:00:00Z,15,Week 15,False,,,Spectrum Center,Charlotte,A,,CHA,LAC,1610612766,1610612746,0,0
0022400680,20250131/DALDET,7:00 pm ET,2025-01-31T19:00:00Z,15,Week 15,False,,,Little Caesars Arena,Detroit,A,,DET,DAL,1610612765,1610612742,0,0
0022400681,20250131/DENPHI,7:30 pm ET,2025-01-31T19:30:00Z,15,Week 15,False,,,Wells Fargo Center,Philadelphia,A,,PHI,DEN,1610612755,1610612743,0,0
0022400682,20250131/CHITOR,7:30 pm ET,2025-01-31T19:30:00Z,15,Week 15,False,,,Scotiabank Arena,Toronto,A,,TOR,CHI,1610612761,1610612741,0,0
0022400683,20250131/BOSNOP,8:00 pm ET,2025-01-31T20:00:00Z,15,Week 15,False,,,Smoothie King Center,New Orleans,A,,NOP,BOS,1610612740,1610612738,0,0
0022400684,20250131/MILSAS,8:00 pm ET,2025-01-31T20:00:00Z,15,Week 15,False,,,Frost Bank Center,San Antonio,A,,SAS,MIL,1610612759,1610612749,0,0
0022400685,20250131/PHXGSW,10:00 pm ET,2025-01-31T22:00:00Z,15,Week 15,False,,,Chase Center,San Francisco,A,,GSW,PHX,1610612744,1610612756,0,0
0022400686,20250201/ATLIND,5:00 pm ET,2025-02-01T17:00:00Z,15,Week 15,False,,,Gainbridge Fieldhouse,Indianapolis,A,,IND,ATL,1610612754,1610612737,0,0
0022400687,20250201/ORLUTA,5:00 pm ET,2025-02-01T17:00:00Z,15,Week 15,False,,,Delta Center,Salt Lake City,A,,UTA,ORL,1610612762,1610612753,0,0
0022400688,20250201/DENCHA,7:00 pm ET,2025-02-01T19:00:00Z,15,Week 15,False,,,Spectrum Center,Charlotte,A,,CHA,DEN,1610612766,1610612743,0,0
0022400689,20250201/BKNHOU,8:00 pm ET,2025-02-01T20:00:00Z,15,Week 15,False,,,Toyota Center,Houston,A,,HOU,BKN,1610612745,1610612751,0,0
0022400690,20250201/WASMIN,8:00 pm ET,2025-02-01T20:00:00Z,15,Week 15,False,,,Target Center,Minneapolis,A,,MIN,WAS,1610612750,1610612764,0,0
0022400691,20250201/SACOKC,8:00 pm ET,2025-02-01T20:00:00Z,15,Week 15,False,,,Paycom Center,Oklahoma City,A,,OKC,SAC,1610612760,1610612758,0,0
0022400692,20250201/LALNYK,8:30 pm ET,2025-02-01T20:30:00Z,15,Week 15,False,,,Madison Square Garden,New York,A,,NYK,LAL,1610612752,1610612747,0,0
0022400693,20250201/MIASAS,8:30 pm ET,2025-02-01T20:30:00Z,15,Week 15,False,,,Frost Bank Center,San Antonio,A,,SAS,MIA,1610612759,1610612748,0,0
0022400694,20250201/PHXPOR,10:00 pm ET,2025-02-01T22:00:00Z,15,Week 15,False,,,Moda Center,Portland,A,,POR,PHX,1610612757,1610612756,0,0
0022400695,20250202/CHIDET,3:00 pm ET,2025-02-02T15:00:00Z,15,Week 15,False,,,Little Caesars Arena,Detroit,A,,DET,CHI,1610612765,1610612741,0,0
0022400696,20250202/DALCLE,3:30 pm ET,2025-02-02T15:30:00Z,15,Week 15,False,,,Rocket Mortgage FieldHouse,Cleveland,A,,CLE,DAL,1610612739,1610612742,0,0
0022400697,20250202/LACTOR,3:30 pm ET,2025-02-02T15:30:00Z,15,Week 15,False,,,Scotiabank Arena,Toronto,A,,TOR,LAC,1610612761,1610612746,0,0
0022400698,20250202/BOSPHI,6:00 pm ET,2025-02-02T18:00:00Z,15,Week 15,False,,,Wells Fargo Center,Philadelphia,A,,PHI,BOS,1610612755,1610612738,0,0
0022400699,20250202/MEMMIL,8:30 pm ET,2025-02-02T20:30:00Z,15,Week 15,False,,,Fiserv Forum,Milwaukee,A,,MIL,MEM,1610612749,1610612763,0,0
0022400700,20250203/WASCHA,7:00 pm ET,2025-02-03T19:00:00Z,16,Week 16,False,,,Spectrum Center,Charlotte,A,,CHA,WAS,1610612766,1610612764,0,0
0022400701,20250203/ATLDET,7:00 pm ET,2025-02-03T19:00:00Z,16,Week 16,False,,,Little Caesars Arena,Detroit,A,,DET,ATL,1610612765,1610612737,0,0
0022400702,20250203/HOUNYK,7:30 pm ET,2025-02-03T19:30:00Z,16,Week 16,False,,,Madison Square Garden,New York,A,,NYK,HOU,1610612752,1610612745,0,0
0022400703,20250203/SASMEM,8:00 pm ET,2025-02-03T20:00:00Z,16,Week 16,False,,,FedExForum,Memphis,A,,MEM,SAS,1610612763,1610612759,0,0
0022400704,20250203/SACMIN,8:00 pm ET,2025-02-03T20:00:00Z,16,Week 16,False,,,Target Center,Minneapolis,A,,MIN,SAC,1610612750,1610612758,0,0
0022400705,20250203/MILOKC,8:00 pm ET,2025-02-03T20:00:00Z,16,Week 16,False,,,Paycom Center,Oklahoma City,A,,OKC,MIL,1610612760,1610612749,0,0
0022400706,20250203/NOPDEN,9:00 pm ET,2025-02-03T21:00:00Z,16,Week 16,False,,,Ball Arena,Denver,A,,DEN,NOP,1610612743,1610612740,0,0
0022400707,20250203/INDUTA,9:00 pm ET,2025-02-03T21:00:00Z,16,Week 16,False,,,Delta Center,Salt Lake City,A,,UTA,IND,1610612762,1610612754,0,0
0022400708,20250203/ORLGSW,10:00 pm ET,2025-02-03T22:00:00Z,16,Week 16,False,,,Chase Center,San Francisco,A,,GSW,ORL,1610612744,1610612753,0,0
0022400709,20250203/PHXPOR,10:00 pm ET,2025-02-03T22:00:00Z,16,Week 16,False,,,Moda Center,Portland,A,,POR,PHX,1610612757,1610612756,0,0
0022400710,20250204/BOSCLE,7:00 pm ET,2025-02-04T19:00:00Z,16,Week 16,False,,,Rocket Mortgage FieldHouse,Cleveland,A,,CLE,BOS,1610612739,1610612738,0,0
0022400711,20250204/HOUBKN,7:30 pm ET,2025-02-04T19:30:00Z,16,Week 16,False,,,Barclays Center,Brooklyn,A,,BKN,HOU,1610612751,1610612745,0,0
0022400712,20250204/DALPHI,7:30 pm ET,2025-02-04T19:30:00Z,16,Week 16,False,,,Wells Fargo Center,Philadelphia,A,,PHI,DAL,1610612755,1610612742,0,0
0022400713,20250204/NYKTOR,7:30 pm ET,2025-02-04T19:30:00Z,16,Week 16,False,,,Scotiabank Arena,Toronto,A,,TOR,NYK,1610612761,1610612752,0,0
0022400714,20250204/MIACHI,8:00 pm ET,2025-02-04T20:00:00Z,16,Week 16,False,,,United Center,Chicago,A,,CHI,MIA,1610612741,1610612748,0,0
0022400715,20250204/LALLAC,10:00 pm ET,2025-02-04T22:00:00Z,16,Week 16,False,,,Intuit Dome,Inglewood,A,,LAC,LAL,1610612746,1610612747,0,0
0022400716,20250204/INDPOR,10:00 pm ET,2025-02-04T22:00:00Z,16,Week 16,False,,,Moda Center,Portland,A,,POR,IND,1610612757,1610612754,0,0
0022400717,20250205/MILCHA,7:00 pm ET,2025-02-05T19:00:00Z,16,Week 16,False,,,Spectrum Center,Charlotte,A,,CHA,MIL,1610612766,1610612749,0,0
0022400718,20250205/CLEDET,7:00 pm ET,2025-02-05T19:00:00Z,16,Week 16,False,,,Little Caesars Arena,Detroit,A,,DET,CLE,1610612765,1610612739,0,0
0022400719,20250205/SASATL,7:30 pm ET,2025-02-05T19:30:00Z,16,Week 16,False,,,State Farm Arena,Atlanta,A,,ATL,SAS,1610612737,1610612759,0,0
0022400720,20250205/WASBKN,7:30 pm ET,2025-02-05T19:30:00Z,16,Week 16,False,,,Barclays Center,Brooklyn,A,,BKN,WAS,1610612751,1610612764,0,0
0022400721,20250205/MIAPHI,7:30 pm ET,2025-02-05T19:30:00Z,16,Week 16,False,,,Wells Fargo Center,Philadelphia,A,,PHI,MIA,1610612755,1610612748,0,0
0022400722,20250205/MEMTOR,7:30 pm ET,2025-02-05T19:30:00Z,16,Week 16,False,,,Scotiabank Arena,Toronto,A,,TOR,MEM,1610612761,1610612763,0,0
